,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,6252.889999999999,88.685,325.21000000000004,67.35,119.375,0.975,6403.455,0.75,0.585,0.76,1.775,69.115,123.37,416.14787655,449.92210265,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,8103.48,99.465,355.045,84.245,120.10999999999999,0.97,8372.36,0.7849999999999999,0.69,0.8300000000000001,1.42,94.55,130.66,456.392012,507.0845529,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,7026.23,93.45,328.115,78.39,112.63999999999999,0.975,7225.09,0.8049999999999999,0.69,0.8300000000000001,1.43,91.04499999999999,120.24000000000001,407.78267285000004,439.0040941,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,6345.785,86.66499999999999,314.345,70.815,110.77000000000001,0.975,6462.325,0.73,0.61,0.77,1.795,76.615,114.32499999999999,277.29852885,297.00502426,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,7407.045,97.10499999999999,372.385,69.775,138.83499999999998,0.965,7652.879999999999,0.67,0.49,0.7,1.995,66.4,142.45499999999998,254.77593675,274.84411265,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,8321.695,100.72,371.52,79.17999999999999,131.925,0.97,8580.735,0.73,0.585,0.77,1.66,85.755,142.38,648.7807660999999,686.29781225,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,5308.77,82.17,289.22,68.49,99.795,0.975,5439.91,0.8,0.6799999999999999,0.825,1.47,73.045,105.65,499.89290090000003,591.9715688,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,4543.735000000001,76.005,262.84000000000003,62.79,92.61,0.98,4634.125,0.825,0.675,0.8200000000000001,1.4849999999999999,67.47999999999999,95.985,371.5024178,365.10264855,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,7445.575000000001,94.94,373.94,62.760000000000005,147.82,0.945,7879.795,0.655,0.455,0.6699999999999999,2.3,66.645,147.685,614.7717005,708.8401159,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,10498.05,114.5,447.67499999999995,76.03999999999999,174.255,0.965,10859.005,0.645,0.435,0.655,2.2800000000000002,78.625,180.35500000000002,526.48327265,705.5656202,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,6461.49,90.56,330.975,74.83,113.97999999999999,0.965,6681.299999999999,0.7450000000000001,0.66,0.81,1.53,69.85,116.325,133.48512125000002,118.4886827,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,4961.26,79.245,276.40000000000003,64.875,97.53999999999999,0.975,5075.1849999999995,0.81,0.6599999999999999,0.81,1.51,68.4,99.75999999999999,291.095697,276.25604439999995,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,8161.255,100.7,383.235,72.195,147.215,0.96,8526.03,0.72,0.5549999999999999,0.73,2.065,76.575,149.14000000000001,559.66175985,599.34141415,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,5922.3099999999995,85.92,325.79999999999995,61.495000000000005,122.19999999999999,0.96,6139.165,0.69,0.505,0.71,1.97,62.974999999999994,125.1,415.9715251,507.33768225,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,4940.3099999999995,79.1,280.575,65.145,97.755,0.965,5104.455,0.7849999999999999,0.66,0.81,1.5350000000000001,68.86,100.525,399.39442995,464.98065005,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,6908.799999999999,91.93,325.815,77.82000000000001,110.64,0.965,7098.805,0.7749999999999999,0.685,0.825,1.5,83.765,113.31,279.74155005,318.22857541,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,6132.635,85.42,317.235,65.53,115.595,0.97,6324.32,0.7,0.535,0.7250000000000001,1.92,77.755,122.985,405.1633002,475.19612255000004,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,6504.82,90.845,324.66999999999996,75.255,112.00999999999999,0.97,6690.195,0.775,0.6799999999999999,0.8200000000000001,1.495,77.08500000000001,114.74000000000001,387.84974255,528.4971728,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,8436.865,103.4,366.095,86.525,125.305,0.975,8621.414999999999,0.7849999999999999,0.69,0.825,1.49,94.425,129.08,372.910583,495.74349591000004,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,11051.785,117.15,428.525,95.995,149.17000000000002,0.975,11305.33,0.73,0.625,0.78,1.6949999999999998,95.315,154.94,310.71771205,304.50270405,49.199,1.0,1.0,1.0,50.0,train
20,143445.0,12824.075,127.56,482.925,99.28999999999999,170.28,0.95,13467.855,0.69,0.575,0.755,1.72,106.61500000000001,179.435,509.4986997,609.2212076999999,49.199,1.0,1.0,1.0,50.0,train
21,143445.0,8800.37,101.92,393.155,70.255,150.415,0.955,9178.06,0.675,0.49,0.6950000000000001,2.08,74.58,154.325,565.01611815,772.70728975,49.199,1.0,1.0,1.0,50.0,train
22,143445.0,10285.105,113.10499999999999,439.74,78.535,167.05,0.96,10691.775,0.655,0.475,0.685,2.105,78.005,171.68,403.82052980000003,540.21372015,49.199,1.0,1.0,1.0,50.0,train
