,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,9195.17,103.495,395.985,80.2,140.54000000000002,0.945,9722.735,0.685,0.5800000000000001,0.76,1.69,81.11500000000001,142.265,405.55561179999995,411.95130974999995,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,3650.1400000000003,67.975,251.96,49.93,95.565,0.975,3733.355,0.72,0.52,0.7150000000000001,1.975,54.19,98.72999999999999,368.88304515000004,401.294677,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,10106.23,110.605,387.115,101.05,124.315,0.975,10333.75,0.805,0.795,0.89,1.23,98.765,128.81,189.42689655,148.1472741,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,18646.05,153.03,584.6949999999999,111.555,217.435,0.96,19364.010000000002,0.675,0.495,0.705,1.955,116.845,221.195,428.55176114999995,488.68335015,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,4892.1,78.64,281.665,67.24000000000001,95.3,0.96,5068.3,0.765,0.6799999999999999,0.825,1.415,69.97,97.265,272.0422033,220.9680508,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,10457.07,115.28999999999999,410.17,100.5,135.215,0.97,10748.654999999999,0.78,0.7350000000000001,0.855,1.345,113.245,146.63,281.45284,308.24935611,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,11959.974999999999,122.78999999999999,453.105,98.72,157.985,0.96,12458.59,0.74,0.65,0.8,1.605,101.97,160.355,333.0245892,362.94965061,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,8223.715,102.155,368.985,81.24000000000001,130.13,0.97,8483.41,0.755,0.615,0.78,1.615,95.565,137.74,500.77535435,673.9345942,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,9273.47,103.86500000000001,371.42,93.8,120.165,0.965,9529.115,0.76,0.7350000000000001,0.855,1.31,95.25,125.06,247.0187596,164.39525635,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,17741.535,149.66000000000003,551.935,116.925,200.83,0.975,18169.485,0.7350000000000001,0.615,0.775,1.75,113.33500000000001,200.91,194.4648957,153.84675075,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,5672.06,84.105,308.975,68.005,107.86,0.96,5885.5599999999995,0.73,0.62,0.7849999999999999,1.575,73.57,110.99000000000001,445.4416056,544.74515505,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,13851.545,132.78,520.4449999999999,91.155,197.76,0.95,14537.845000000001,0.64,0.45499999999999996,0.6699999999999999,2.185,92.785,201.37,618.2991572999999,817.4283649500001,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,10882.17,116.04,414.28499999999997,98.91499999999999,139.995,0.975,11146.994999999999,0.77,0.685,0.8200000000000001,1.4849999999999999,101.93,144.68,442.41959049999997,549.1592941,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,15083.080000000002,135.775,506.635,99.25,190.965,0.97,15505.899999999998,0.72,0.545,0.7350000000000001,1.88,106.97,193.97,252.82065955000002,278.62205085,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,4896.12,78.67,281.805,70.14,92.18,0.96,5072.3150000000005,0.765,0.73,0.855,1.3199999999999998,70.405,95.12,192.44891165,143.73313505,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,4593.09,76.41,279.92499999999995,59.055,100.4,0.96,4793.675,0.735,0.5800000000000001,0.765,1.705,63.114999999999995,104.195,555.0028415500001,701.47027055,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,6345.785,86.66499999999999,314.345,70.815,110.77000000000001,0.975,6462.325,0.73,0.61,0.77,1.795,76.615,114.32499999999999,277.29852885,297.00502426,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,7443.755,96.69,341.675,80.475,117.57,0.97,7666.15,0.79,0.675,0.8200000000000001,1.455,91.965,124.015,327.37595205,350.15748995,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,6897.325,91.83,317.96500000000003,79.045,107.715,0.98,7010.42,0.8200000000000001,0.72,0.845,1.4100000000000001,86.175,111.955,196.5632458,166.26745176,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,12600.585000000001,118.33000000000001,441.36,83.65,170.935,0.975,12914.935,0.74,0.53,0.7250000000000001,1.935,83.405,169.715,216.54040450000002,204.7206053,49.199,1.0,1.0,1.0,50.0,train
20,178155.0,6033.200000000001,87.14,397.90999999999997,48.769999999999996,166.675,0.925,6529.735000000001,0.495,0.31,0.55,3.49,47.545,161.165,921.0,1751.0,49.157,1.0,0.0,1.0,50.0,train
21,178155.0,5342.28,79.905,306.81,56.980000000000004,118.03,0.96,5620.125,0.72,0.525,0.715,2.0,55.54,115.02,1261.5,3144.5,49.157,1.0,0.0,1.0,50.0,train
22,178155.0,7002.66,93.86500000000001,361.46000000000004,74.77,124.85,0.94,7399.525,0.665,0.585,0.755,1.7999999999999998,73.91,127.06,521.5,646.5,49.157,1.0,0.0,1.0,50.0,train
23,178155.0,7866.8099999999995,93.955,417.88,56.224999999999994,173.57999999999998,0.95,8421.539999999999,0.63,0.445,0.645,2.9099999999999997,56.385,168.13,702.5,1844.0,49.157,1.0,0.0,1.0,50.0,train
24,178155.0,5838.639999999999,82.96000000000001,309.09000000000003,60.97,116.03,0.965,6094.49,0.75,0.56,0.745,1.835,59.99,115.92999999999999,973.0,2203.0,49.157,1.0,0.0,1.0,50.0,train
25,178155.0,4902.9,77.035,286.595,56.69499999999999,107.56,0.97,5066.235,0.745,0.555,0.74,1.8450000000000002,54.010000000000005,105.385,977.0,2281.5,49.157,1.0,0.0,1.0,50.0,train
26,178155.0,7916.53,100.325,426.405,69.57,165.555,0.9450000000000001,8364.09,0.58,0.485,0.665,2.955,66.61,166.355,408.5,391.5,49.157,1.0,0.0,1.0,50.0,train
27,178155.0,10431.64,114.39,522.48,63.835,218.83999999999997,0.9299999999999999,11215.314999999999,0.5,0.3,0.54,3.4399999999999995,64.925,211.49,770.0,1446.5,49.157,1.0,0.0,1.0,50.0,train
28,178155.0,7933.965,100.43,447.505,59.0,184.305,0.95,8353.02,0.51,0.325,0.56,3.4,54.865,176.49,994.0,1625.5,49.157,1.0,0.0,1.0,50.0,train
29,178155.0,8210.08,102.225,394.61,78.99000000000001,141.385,0.95,8620.415,0.6699999999999999,0.5700000000000001,0.74,1.9049999999999998,76.625,142.575,809.5,1506.0,49.157,1.0,0.0,1.0,50.0,train
30,178155.0,7174.18,95.57,422.99,54.885,176.99,0.9450000000000001,7603.6849999999995,0.525,0.325,0.56,3.425,52.535,172.525,643.5,769.5,49.157,1.0,0.0,1.0,50.0,train
31,178155.0,6699.6900000000005,91.98,378.26,60.370000000000005,146.755,0.9299999999999999,7193.01,0.585,0.395,0.625,2.425,61.364999999999995,142.865,1041.0,1887.5,49.157,1.0,0.0,1.0,50.0,train
32,178155.0,8706.439999999999,105.28,396.89,82.97999999999999,139.385,0.955,9094.779999999999,0.7,0.605,0.77,1.7400000000000002,81.075,143.48499999999999,521.0,564.5,49.157,1.0,0.0,1.0,50.0,train
33,178155.0,6406.14,90.08000000000001,410.055,50.95,170.925,0.925,6936.6849999999995,0.495,0.31,0.55,3.4749999999999996,51.349999999999994,166.64499999999998,640.0,773.0,49.157,1.0,0.0,1.0,50.0,train
34,178155.0,5048.73,78.005,338.605,47.56,142.2,0.9550000000000001,5363.8,0.63,0.44,0.64,3.05,45.525,138.8,860.5,2030.0,49.157,1.0,0.0,1.0,50.0,train
35,178155.0,8723.875,105.38499999999999,417.99,72.41,158.135,0.96,9083.71,0.63,0.445,0.665,2.185,69.33000000000001,153.62,1106.5,1798.5,49.157,1.0,0.0,1.0,50.0,train
36,178155.0,5887.370000000001,86.16999999999999,345.9,57.905,132.035,0.94,6232.17,0.61,0.425,0.65,2.285,56.03,127.75,1037.5,2002.5,49.157,1.0,0.0,1.0,50.0,train
37,178155.0,9992.26,111.52,502.265,63.55,208.37,0.94,10661.425,0.525,0.33,0.565,3.285,63.394999999999996,201.85500000000002,485.5,583.5,49.157,1.0,0.0,1.0,50.0,train
38,178155.0,10138.09,112.49000000000001,554.275,54.415,243.01,0.925,10958.99,0.41,0.215,0.46499999999999997,4.49,54.91,235.27,369.0,332.0,49.157,1.0,0.0,1.0,50.0,train
39,178155.0,5645.25,81.78999999999999,290.01,71.38,96.125,0.97,5826.64,0.8,0.7150000000000001,0.845,1.375,68.08500000000001,99.215,742.0,1903.5,49.157,1.0,0.0,1.0,50.0,train
40,178187.0,4066.28,71.94,247.85,61.089999999999996,86.15,0.985,4137.2699999999995,0.835,0.71,0.8400000000000001,1.435,61.025000000000006,86.75,105.9865812,7.4238056265,49.297,1.0,0.0,0.0,50.0,train
41,185922.0,3323.335,64.545,271.78499999999997,54.33,83.815,0.8600000000000001,3920.68,0.575,0.64,0.79,1.5350000000000001,59.394999999999996,88.195,123.9361991,403.00352150000003,49.965,1.0,0.0,0.0,50.0,train
42,185922.0,5397.435,79.605,373.02,52.91,143.1,0.91,5951.325,0.515,0.505,0.675,2.7,60.26,142.3,113.2198157,362.25428575,49.965,1.0,0.0,0.0,50.0,train
43,185922.0,14141.215,131.14499999999998,561.8050000000001,86.89,219.89499999999998,0.94,14903.03,0.54,0.375,0.6,3.0,91.055,219.08999999999997,120.58033305000001,346.5599689,49.965,1.0,0.0,0.0,50.0,train
